os_id,name,address,lat,lng,number_of_workers,parent_company,facility_type,product_type,is_closed,name_lower
MM2025087TBJ7AT,"TK-Interiors Co., Ltd","3, Ingyin Street, Nyar Na Ward, Pearl Myo Thit, Mingalardon, Yangon",16.8211249,96.1932382,,,,Rattan Semi-Products|Rattan Handicrafts,False,"tk-interiors co., ltd"
MM2025087TCA0NQ,"Pan Lay Pyay Co., Ltd","15/16, Ar Zarni Street, Ward (3), Shwepyitha, Yangon",16.7873772,96.1932371,,,,Blouse|Skirt,False,"pan lay pyay co., ltd"
MM2025087TCEJD5,"Myan Yi MFG Co., Ltd","66, Min Thitdi Kyaw Swar Street, Zone (3), Hlaingtharya, Yangon",16.8815705,96.0466821,,,,Long Coat|Safety Wears Reflective,False,"myan yi mfg co., ltd"
MM2025087TEMXN0,"Anawar Hlwan Co., Ltd","584, Hlaing River Road, Hlaingtharyar Indusrtial Zone (1), Hlaingtharya, Yangon",16.8763589,96.0672247,,,,Fish,False,"anawar hlwan co., ltd"
MM2025087TFHE5Z,Topline Global Co.Ltd,"Plot No(245), Myay Taing, Shwe Lin Ban Industrial Zone, Hlaing Tharyar Tsp, Yangon",16.914015,96.0652719,,,,,False,topline global co.ltd
MM2025087TGEAYJ,"United K.M.K Co., Ltd","S/A, Set San 1st Street, Set San Ward, Mingalar Taungnyunt, Yangon",16.7899188,96.1811397,,,,Shrimp,False,"united k.m.k co., ltd"
MM2025087TGF8N8,"Myat Tagon Trading Co., Ltd.","122, Thudhamar Rd., Hta Wun Bae Ward, North Okkalapa, Yangon, Myanmar, North Okkalapa, Yangon",16.8957507,96.1588376,,,,,False,"myat tagon trading co., ltd."
MM2025087THFPDF,"Booming Luck Co., Ltd","119, Lower Kyee Myin Daing Road, Saw Yan Paing (East) Ward, Ahlone, Yangon",16.8086025,96.1228751,,,,Green Bean|Onion|Brown Bean|Tamarind|Green Gram|Red Kidney Bean|Black Eye Bean|Black gram,False,"booming luck co., ltd"
MM2025087TJK8YQ,"Myanbisco Food Industries Co., Ltd","109/110, Pearl Road, Industrial Zone - 3, Shwepyitha, Yangon",16.9753379,96.0785104,,,,Cookies|Crackers|Biscuits,False,"myanbisco food industries co., ltd"
MM2025087TJW161,"Htun International Manufacturing Co., Ltd","190/B, Seikkanthar Street, Industrial Zone - 1, Hlaingtharya, Yangon",16.777319,96.1631176,,,,Shoes,False,"htun international manufacturing co., ltd"
MM2025087TKGB3X,O.K Brothers Enterprise Ltd,"17/19, Heldan Street, Lower Block, Lanmadaw, Yangon",16.77345,96.1463396,,,,Green Gram,False,o.k brothers enterprise ltd
MM2025087TKM7NF,"Padamyar Yaung Chi Co., Ltd","Between parami and Corner of Waizayandar Rd, No.1, South Okkalapa, Yangon",16.856815,96.173069,,,,Edible Bird's Nest,False,"padamyar yaung chi co., ltd"
MM2025087TP8TDH,"Shwe Super Light Co., Ltd","No.715, Merchant Street, Pabedan Township, Yangon Region., Pabedan, Yangon",16.772028,96.1542146,,,,Super Coffee Mix,False,"shwe super light co., ltd"
MM2025087TPGE33,China Morning (Myanmar) Company Limited.,"Plot No (25), No (373), Daw Phwar Shin Street, Shwe Lin Ban Industrial Zone, Hlaing Tharyar Township, Yangon.",16.914015,96.0652719,,,,Shirt,False,china morning (myanmar) company limited.
MM2025087TPJZE1,"Shwe Taung koe lone Brothers Co., Ltd","105th Street x 53th (A) Corner, Chan Mya Thar Si Township, Mandalay., Chan Mya Thar Si, Yangon",21.9404277,96.1049958,,,,Green Tea,False,"shwe taung koe lone brothers co., ltd"
MM2025087TRMNN2,Thwin Su Htwe Fashion & Design,"1, Thamardi Street, 14 Ward, Kyauk Kone, Yankin, Yangon",16.8040669,96.1743291,,,,Wedding Dress|Evening Dress,False,thwin su htwe fashion & design
MM2025087TS2KNF,"Maou Ouk Shaung International Co., Ltd.","No.12-194, Room 3D, E & F, Botahtaung Pagoda Road, Pazundaung Township, Yangon., Pazundaung, Yangon",16.7757971,96.1726638,,,,Sesame,False,"maou ouk shaung international co., ltd."
MM2025087TSPJZC,"Latt Aung Kyaw Zaw Co., Ltd","16, 1 Floor, Sagaing Street, Lin Lon (North) Ward, Sanchaung, Yangon",16.8080763,96.1273401,,,,Noni Fruit,False,"latt aung kyaw zaw co., ltd"
MM2025087TTQF4G,"Aung Myint Marr Co., Ltd","7/D, Aye Tharyar Street, Man Aung Ward, Tamwe, Yangon",16.8251892,96.1729192,,,,Black Gram,False,"aung myint marr co., ltd"
MM2025087TV42K0,"LP (Myanmar) Industrial Manufacturing Co., Ltd","Plot No.41, Myay Taing Block No.50, Thardukkan Industrial Zone, Shwe Pyi Thar, Yangon., Shwe Pyi Thar, Yangon",17.0065317,96.0705583,,,,Rubber,False,"lp (myanmar) industrial manufacturing co., ltd"
MM2025087TWGEGP,"Lucky Circle Trading Co., Ltd","G/62-B, Padauk Street, Bayintnaung, Mayangone, Yangon",16.8584851,96.1087208,,,,Pigeon Pea|Black Gram|Green Gram,False,"lucky circle trading co., ltd"
MM2025087TWK8RV,Kyal Sone Lucky Company Limited,"No(B/79), Corner of Kyun Shwe Wah Street and Kargyiwon Park Street, Bayint Naung, Mayangone Yangon Region Township, Yangon., Mayangone, Yangon",16.8621821,96.1079545,,,,Aquatic Product,False,kyal sone lucky company limited
MM2025087TWM4FF,"Jiaxi Yangon Garment Co., Ltd","511/A, Har Khor Street, Zone (1), South Dagon, Yangon",16.8704983,96.2429045,,,,Underwear|Brassier,False,"jiaxi yangon garment co., ltd"
MM2025087TWNBMW,Ya Nant Thit Fashion,"No.10, 25*26, 62*63, Myasadar Street, Zayar Bone, Maharaung Myay, Mandalay.",21.965231,96.1122025,,,,,False,ya nant thit fashion
MM2025087TYW028,"Fulltex Co., Ltd","4/5/27/40, Blk (1098/Ka), Hpa An Hlaingbwe Rd, Hpa An Industrial Zone (1), Hpa-An, Hpa-An",16.875913,97.6439611,,,,Knitting Wear|Sweater,False,"fulltex co., ltd"
MM2025087TZ468X,Top Partner Company Limited,"No(56), 6th Floor, 6th Street, Lanmadaw Tsp, Yangon, Myanmar., Lanmadaw, Yangon",16.7766296,96.1403387,,,,Rice,False,top partner company limited
MM2025087V03YM2,ZPG Zay Pharmaceutical Group Company,"No 580, Minyaekyawsaw Street, 3 Quater, Hmawbi Township, Yangon., Hmawbi, Hmawbi",17.1005634,96.0437507,,,,Povidone iodine Solution|Methylated Spirit|Povidone iodine Surgical Scrub|Zinc Oxide ointment|Detergent Solution,False,zpg zay pharmaceutical group company
MM2025087V086B6,"Toe Tet Linn Co., Ltd","797, Room B/001, Bogyoke Aung San Road, MAC Tower II, Lanmadaw, Yangon",16.8836309,96.0747873,,,,Sesame|Butter Bean|Green Gram|Sesame,False,"toe tet linn co., ltd"
MM2025087V1HH2J,"Hla Yin Kyay Co., Ltd","27/B, Aung Zeya Lane - 2, Shwe Taung Gyar 1 Ward, Bahan, Yangon",16.8181338,96.152839,,,,Art & Craft,False,"hla yin kyay co., ltd"
MM2025087V1YPDF,"Ideal Business Success Co., Ltd","118, Makhayar Minthargyi Maugn Pyo Street, Industrial Zoen - 2, Hlaingtharya, Yangon",16.8394848,96.2252136,,,,Beans|Sesame|Maize|Rice|Pulses,False,"ideal business success co., ltd"
MM2025087V4G629,"Yar 4 Star Trading Co., Ltd","14, 5th Floor, Tha Pyay Gone Ward, Mingalar Taungnyunt, Yangon",16.7911817,96.1705966,,,,Fish,False,"yar 4 star trading co., ltd"
MM2025087V4ZB83,"Phyo Hein Htet Trading Co., Ltd","No.21/23, 5 Flr, 60 St, Botahtaung, Yangon",16.7635259,96.1871735,,,,Ginger|Pigeon Pea|Tamarind|Black Gram|Green Gram,False,"phyo hein htet trading co., ltd"
MM2025087V5AG4G,"Htike Htike Garment Myanmar Co., Ltd","Sagaing Street, South Dagon Industrial Zone (1), South Dagon, Yangon",16.833343,96.2200662,,,,T Shirt|Shirt|Men's wear,False,"htike htike garment myanmar co., ltd"
MM2025087V66DRY,Cobes Industries (Bago) Company Limited,"Plot No(13), Special Zone (2), Oak Thar(8)Ward, Local Industrial, Nyaung Inn Village, Bago",17.3082622,96.4507184,,,,,False,cobes industries (bago) company limited
MM2025087V6AE4F,"Golden Sparkles Co., Ltd","Building E, Room-5, 2nd Floor, Shwe Sabei Street, Shwe Sabei Yeik Mon, Kamaryut, Yangon",16.8434441,96.1302184,,,,Pigeon Pea|Black Gram,False,"golden sparkles co., ltd"
MM2025087V6HWMM,"Willow Oriental(Myanmar) Textile Co., Ltd","Plot No.B-7, Myay Taing Block No.175, Dagon Seikan Tsp, Yangon",16.8520683,96.2694608,,,,,False,"willow oriental(myanmar) textile co., ltd"
MM2025087V77XB3,"Lujee Myanmar Int'l Co., Ltd","28/30, 2nd Floor, Banyardala Road, Mingalar Taungnyunt, Yangon",16.799949,96.1755872,,,,Betel Nut|Black Gram|Green Gram,False,"lujee myanmar int'l co., ltd"
MM2025087V7F1SX,Best Maker Company Limited.,"No (61), Gandawin Road, Hlaing Tharyar Zone (5), Hlaing Tharyar Township, Yangon.",16.8819286,96.0573302,,,,,False,best maker company limited.
MM2025087V7MA7S,"Myanmar Asia Optical Int'l Co., Ltd","A-1/2/3, No.(3) Main Road, Mingalardon Industrial Park, Mingalardon, Yangon",16.953877,96.1524013,,,,Optical Lens,False,"myanmar asia optical int'l co., ltd"
MM2025087V7Y781,"World Full's Mfg Co., Ltd (Classita Myanmar)","35/A, Bamaw Atwin Wun Street, Industrial Zone, Dagon Seikkan, Yangon",16.9212186,96.0568096,,,,Underwear,False,"world full's mfg co., ltd (classita myanmar)"
MM2025087V83TXF,Shwe Sin Nan Taw Trading Company Limited,"Akwet No.7, U Paing 8/E, 14th St, Between 86th & 87th St, Pyi Gyi Yan Lon Quarter, Aung Myay Thar Zan T/S, mandalay, Myanmar., Aung Myay Thar Zan, Mandalay",21.9873667,96.0743917,,,,Rice,False,shwe sin nan taw trading company limited
MM2025087V8SSGQ,SGS Myanmar Co.Ltd,"No.(79/D), Bo Chain Road, 6 Half of Six, Hlaing Tsp, Yangon",16.8452911,96.1385198,,,,,False,sgs myanmar co.ltd
MM2025087VAQ59W,Kyone Doe Group of Companies,"22, 104th Street, Mingalar Taungnyunt, Yangon",16.7850314,96.1700638,,,,Cooking Oil,False,kyone doe group of companies
MM2025087VCD1NW,"Man Sum (Myanmar) Garment Co., Ltd","20, Depaeyin Wun Htauk U Myay Street, Industrial Zone (2), Hlaingtharya, Yangon",16.8341487,96.230958,,,,Underwear|Baby Wear|Pajamas,False,"man sum (myanmar) garment co., ltd"
MM2025087VCEWQT,"Arkar Oo Co., Ltd","24, Wetmasutt Wun Htaut Street, Industrial Zone (4), Hlaing Thar Yar Tsp, Yangon., Hlaing Thar Yar, Yangon",16.8594225,96.1291513,,,,Green Bean,False,"arkar oo co., ltd"
MM2025087VED8J2,"World King International Construction & Trading Co., Ltd","259/261, Room-3/A, Royal Shwe Bon Thar Condo, Shwe Bon Thar Road, 4th Ward, Pabedan, Yangon",16.7753594,96.15588,,,,Cattle|Prawn,False,"world king international construction & trading co., ltd"
MM2025087VH2WFB,"Min Hla Agricultural Products Trading Special Rice Paddy Co., Ltd.","No-125, Thanchatwun U Nyunt St, Zone(2), Shwe Pyi Thar Tsp, Yangon, Myanmar., Shwe Pyi Thar, Yangon",17.0065317,96.0705583,,,,Rice,False,"min hla agricultural products trading special rice paddy co., ltd."
MM2025087VHXFW6,Hsu Lett Toe Co.ltd,"Room - 6, Bayintnaung Road, Bayintnaung Tower 1/B, Kamaryut, Yangon",16.8362128,96.1139874,,,,Dehydrated Taro,False,hsu lett toe co.ltd
MM2025087VJ15FM,"Annawah Tun Co., Ltd","130, 3rd Floor, Shwe Gon Daing Road, Tae Tar Shay Ward, Bahan, Yangon",16.8047497,96.1502994,,,,Crude Palm Kernel Oil (CPKO),False,"annawah tun co., ltd"
MM2025087VJPEX0,"Myanmar Agri-Business Group Co., Ltd","70/71/B, Mingyi Mahar Min Ghaung Street, Industrial Zone - 3, Hlaingtharya, Yangon",16.8628053,96.0598854,,,,Ginger|Tumeric Fingers,False,"myanmar agri-business group co., ltd"
MM2025087VJQSQ6,"Global Eye Manufacturing & Distribution Co., Ltd","A/23, Ba Yint Naung Road, Aung Chan Thar 3 Wards, Thanhlyin Tsp, Ygn",16.8688194,96.1947393,,,,,False,"global eye manufacturing & distribution co., ltd"
MM2025087VJRW0K,"Mascot Co., Ltd","No-44, Room 2, Kyi Taw Housing, Mingalar Taungnyunt, Yangon",16.783442,96.1729096,,,,Broom,False,"mascot co., ltd"
MM2025087VK0ZVT,U & G Myanmar Fashion.,"Plot No (140), Myay Taing Block No (49), Wartayar Industrial Zone, Shwe Pyi Thar Township, Yangon.",16.9753379,96.0785104,,,,,False,u & g myanmar fashion.
MM2025087VK9Y5C,"Tae Hyun (Myanmar) Industry Co., Ltd","Plot No.139, Myay Taing Block No.Part 4, Industrial Zone, Hlaing Thar Yar Tsp, Yangon",16.8819286,96.0573302,,,,,False,"tae hyun (myanmar) industry co., ltd"
MM2025087VKKYAV,"TAS Co., Ltd","270, Room-1/A, Pyay Road, Myae Ni Gone (North) Ward, Sanchaung, Yangon",16.8229079,96.1316519,,,,Rice|Yellow Maize,False,"tas co., ltd"
MM2025087VNJQ5G,Pucca,"697, Maha Bandoola Rd., Corner of Sint Oh Dan St., Latha, Yangon, Myanmar, Latha, Yangon",16.7744954,96.1493333,,,,Gems,False,pucca
MM2025087VPGN5D,"Ever Sunny Industrial Co., Ltd","89, Matkhayar Min Thar Gyi Maung Pyoe Street, Industrial Zone (2), Hlaing Thar Yar Tsp, Hlaing Thar Yar, Yangon",16.8880467,96.048359,,,,Shalala Candy,False,"ever sunny industrial co., ltd"
MM2025087VQDPBJ,"Rain Dragon Co., Ltd","141/145, United Condo (7/B), Kyauktada, Yangon",16.7746387,96.1706017,,,,Black Gram|Green Gram,False,"rain dragon co., ltd"
MM2025087VRFX4N,Ayeyarwaddy Ground Oil 108,"Min Gyi Maha Min Gaung Street, Shwe Pyi Thar Industry Zone (3), Yangon., Shwe Pyi Thar, Yangon",16.969617,96.0732146,,,,,False,ayeyarwaddy ground oil 108
MM2025087VSTQE5,"Lin Aung Industry & Production Co., Ltd","60(A/B), Htan Ta Pin Street, Ward I, Aung Myay Tharsi Housing, Kamaryut, Yangon",16.492282,96.2064083,,,,Fish|Prawn,False,"lin aung industry & production co., ltd"
MM2025087VTR4BE,Linn Yaung Ni Company Limited,"No.183, Shu Khin Thar Street, Nga Quarter, North Okkalapa, Yangon., North Okkalapa, Yangon",16.9197469,96.1686077,,,,Aquatic Product,False,linn yaung ni company limited
MM2025087VW0DC2,"Myanmar Good Wood Trading Co., Ltd","16, 4th Flr, Mya Yar Gone St, Shwe Mya Yar Housing, Mingalar Taungnyunt, Yangon",16.7878684,96.1709281,,,,Laminated Wood|Plywood|Sawed Wood,False,"myanmar good wood trading co., ltd"
MM2025087VW7WCR,Great Lucky Star Garment Manufacturing Company Limited.,"Plot No (24+25), Myay Taing Block No (42), Set Hmu Road, Shwe Pyi Thar Industrial Zone (1), Shwe Pyi Thar Township, Yangon.",16.9500625,96.0554375,,,,,False,great lucky star garment manufacturing company limited.
MM2025087W02XZC,Feng Teng Garment Company Limited,"No. 163, Sapal St, Ind'l Zone(5), Hlaing Thar Yar Tsp.",16.7938229,96.1765329,,,,,False,feng teng garment company limited
MM2025087W1X33J,"Maung Oo &Brother Co., Ltd","Bldgs/10, West Race Course Rd, U Chit Maung Housing, Tamwe, Yangon",16.8147519,96.170874,,,,Pigeon Pea|Black Gram|Green Gram,False,"maung oo &brother co., ltd"
MM2025087W1ZQ5A,"Htoo Htoo Toe International Co., Ltd","BOC Street, Inn Lay Myaing Industrial Zone, Myeik, Myeik",12.4492291,98.6270628,,,,Fish Powder,False,"htoo htoo toe international co., ltd"
MM2025087W2MSMH,"Golden October Co., Ltd.","No.655/A, Taninthary Street, 19 Quarter, South Dagon Myothit Township, Yangon., South Dagon  Myothit, Yangon",16.8704983,96.2429045,,,,Green Bean,False,"golden october co., ltd."
MM2025087W5QY08,1st San Chain Oo,"55/65, Shwe Dagon Pagoda Rd., Lower Block, Latha, Yangon, Myanmar, Latha, Yangon",16.7754167,96.1531393,,,,Machinery,False,1st san chain oo
MM2025087W8JW37,"Midland Shwepyi Trading Co., Ltd","Building 1, Room-301, 3rd Floor, Bayintnaung Road, Zeyar Mon Housing, Mayangone, Yangon",16.8763138,96.1011471,,,,Cardamom|Plum Seed|Dehydrated Taro,False,"midland shwepyi trading co., ltd"
MM2025087W8Y0PA,"Bci Hong Co., Ltd","No-4, Kanaung Min Thar Gyi St, Corner Thanched Wun U Mya St, East Dagon, Yangon",16.8776142,96.2533713,,,,Shirt|Suits (Men-Woman)|T shirt,False,"bci hong co., ltd"
MM2025087WARATM,"Maximas Int'l Co., Ltd","No 19, Rm 1/A Sanyay Twin St, Sanchaung (North ward), Sanchaung, Yangon",16.8219357,96.1640534,,,,Garlic|Black Gram|Green Gram|Tamarind,False,"maximas int'l co., ltd"
MM2025087WAWD34,Thuka San Trading,"B-4, Naungyoe Street, Bayintnaung, Mayangone, Yangon",16.8648837,96.1019732,,,,Pigeon Pea|Black Gram|Green Gram,False,thuka san trading
MM2025087WBZ7A9,CYT Industrial Limited.,"G-3A, Yaw Min Gyi Street, San Pya Industrial Zone, Pyi Gyi Tagon Township, Mandalay Region.",21.9048038,96.1049958,,,,,False,cyt industrial limited.
MM2025087WCEXW1,"Hon Xiang Co., Ltd.","No.67, Corner of U Shwe Bin Street & Matkhayar Min Thar Gyi Street, Dagon Seikkan Industrial Zone (1), Yangon, Myanmar., Dagon, Yangon",16.8344399,96.2806526,,,,Shrimp Meat,False,"hon xiang co., ltd."
MM2025087WDG6XE,"Pep Oversea Co., Ltd","45, Lathe Street, Lower Block, Latha, Yangon",16.77345,96.1463396,,,,Black Gram|Green Gram,False,"pep oversea co., ltd"
MM2025087WEG1ZC,"Real Star Manufacturing Co., Ltd","2/26, Kanaung Min Thar Gyi Street, Dagon Seikkan Industrial Zone, Dagon Seikkan, Yangon",16.8344399,96.2806526,,,,Pants|Coat,False,"real star manufacturing co., ltd"
MM2025087WF3N9Y,"Than Lwin Aye Industrial Co., Ltd","787, Lower Main Road, Mawlamyine, Mawlamyaing",16.4555182,97.6261081,,,,Fish,False,"than lwin aye industrial co., ltd"
MM2025087WGJNHP,Htoonk Main Hilang Company Limited,"No(MaWa/480), Swansaw Quarter, m Mantwein Region, Muse Township, Shan State, Myanmar., Muse Township, Yangon",16.840939,96.173526,,,,Rice,False,htoonk main hilang company limited
MM2025087WGZG0D,GU Family Enterprise Limited,"Taunggyi, Shan State, Taunggyi, Shan",20.7887571,97.0337141,,,,Sorghums,False,gu family enterprise limited
MM2025087WHCN99,"Saw Bwar Gyee & Sons General Trading Co., Ltd","459/469, Room-7/B, Lower Pazuntaung Road, Yadanar Myaing Condo, Pazundaung, Yangon",16.7748334,96.1795174,,,,Pigeon Pea|Black Gram,False,"saw bwar gyee & sons general trading co., ltd"
MM2025087WHVMV9,"Myeik Zenith Industrial Co., Ltd","Bay Kyin Street, Myanmar Fisheries Federation Compound, Gyoh Gone (West) Ward, Insein, Yangon",16.8705492,96.1039731,,,,Fish,False,"myeik zenith industrial co., ltd"
MM2025087WJ1S0T,Huan Yao Manufacturing (Myanmar) Limited,"No.23, East Dagon Industrial Zone, Min Theikdi Kyaw Swear Street, Dagon Myo Thit (East) Tsp, Yangon",16.8908169,96.2508702,,,,,False,huan yao manufacturing (myanmar) limited
MM2025087WKXG0E,The Jewelry Gold and Gems,"61, 1st Flr, Ma Kyee Kyee St., Sanchaung, Yangon, Myanmar, Sanchaung, Yangon",16.8086006,96.1330621,,,,Gems,False,the jewelry gold and gems
MM2025087WMTSF4,"Successful Trade Co., Ltd","116/118, Room 11/B, 11th Floor, Bo Myat Tun Street, Lower Middle Block, Cherry Condo, Botahtaung, Yangon",16.7635259,96.1871735,,,,Rubber,False,"successful trade co., ltd"
MM2025087WMTTC2,Yoma Top Co.Ltd,"No.6/A, 4 Street, Ease Gyo Kone Ward, Insein Tsp, Yangon.",16.8787529,96.1127866,,,,,False,yoma top co.ltd
MM2025087WP8X5E,"Diamond Prize Co., Ltd","J/134, Arr Thaw Ka Street, Bayintnaung Warehouse, Mayangone, Yangon",16.7580536,96.5229159,,,,Black Gram|Sesame,False,"diamond prize co., ltd"
MM2025087WPAE62,Yangon Young Clothig Ltd,"Plot No.126, MyayTaingBlock(51), Thardukan Ind'l Zone, Shwe Pyi Thar Tsp, Yangon",16.9845706,96.0922922,,,,,False,yangon young clothig ltd
MM2025087WSWRD8,"Golden Crop Co., Ltd","Room-406, 4th Floor, Bo Aung Kyaw Street, Olympic Tower, Kyauktada, Yangon",16.7740517,96.1642075,,,,Onion|Beans|Pulses|Tamarind,False,"golden crop co., ltd"
MM2025087WTM2DB,"Shan Yoma Co., Ltd","72, Aung Mingalar Street, Tamwe, Yangon",16.8011596,96.1803103,,,,Fresh Ginger|Garlic|Dried Ginger|Turmeric Fingers,False,"shan yoma co., ltd"
MM2025087WWHCDM,"Thein Than Trading Co., Ltd.","No.33 Rm No.FMI City, Bandar Street, 4 Quarter, Hlaing Tharyar Township, Yangon., Hlaing Tharyar, Yangon",16.8649487,96.0851307,,,,Green Bean,False,"thein than trading co., ltd."
MM2025087WWHT4S,"City Mate General Trading Co., Ltd","67, 27th Street, Lower Middle Block, Pabedan, Yangon",16.7776497,96.1566754,,,,Pigeon Pea|Black Gram,False,"city mate general trading co., ltd"
MM2025087WWX0X4,"Top MTP Co., Ltd.","397, Mandalay St., Corner of Yauk Kaw St., Industrial Zone (1), Ward (23), South Dagon, Yangon, Myanmar, South Dagon, Yangon",16.8331901,96.2190635,,,,Kitchenware,False,"top mtp co., ltd."
MM2025087WXVZJQ,"King Kaytumadi Garment Co., Ltd","291/292, Mingyi Swe Ward, Kayfumadi Myothit, Taungoo, Yangon-Mandalay Highway Rd, 154 miles, Toungoo, Bago",19.1399571,96.3508526,,,,Kid Wear,False,"king kaytumadi garment co., ltd"
MM2025087WXZN54,"Mahar December Family Co., Ltd","118, Makhayar Min Thar Gyi Maung Pyoe Street, Industrial Zone (2), Hlaingtharya, Yangon",16.8880467,96.048359,,,,Rice|Beans|Pulses|Sesame|Onion|Yellow Maize,False,"mahar december family co., ltd"
MM2025087WY3MDG,"Well Being Co., Ltd","5/F, Room-502, 5th Floor, Masgin Kyaung Street, Ywar Ma (East) Ward, Insein, Yangon",16.9041792,96.0996978,,,,Black Eye Bean|Black Gram|Coffee,False,"well being co., ltd"
MM2025087WYSS0Y,Royal Moon Star Garment Manufacturing Company Limited.,"No (479), Padamyar Road, Shwe Paukkan Myo Thit Ward, North Okkalapa Tsp, Ygn",16.9197469,96.1686077,,,,,False,royal moon star garment manufacturing company limited.
MM2025087X05S9P,"Kaung Myat Co., Ltd","131/132, Pade Wun U Shwe Bin Street, East Dagon, Yangon",16.9126237,96.0530378,,,,Veneers|plywoods,False,"kaung myat co., ltd"
MM2025087X2GQH9,"Shan International Trading Co., Ltd","149, 3rd Floor, Bogalayzay Street, Lower Middle Block, Botahtaung, Yangon",16.7716266,96.1656263,,,,Fish,False,"shan international trading co., ltd"
MM2025087X2N25D,Rainbow Ltd.,"No.59, Shwe Hin Tha St., 6 1/2 Miles, Hlaing T/S, Yangon., Hlaing, Yangon",16.8469718,96.1341237,,,,Rice,False,rainbow ltd.
MM2025087X2N3W5,"Point Star (Super Trading Co., Ltd)","78/79, 7th Street, Yangon Industrial Zone, Mingalardon, Yangon",16.7779426,96.1412549,,,,Fish,False,"point star (super trading co., ltd)"
MM2025087X35NQ3,Eurogate Sportwear Ltd,"473(A-3/4), Mogoke Street, Industrial Zone (1), South Dagon, Yangon",16.8704983,96.2429045,,,,Jackets|Sport Wear (Men & Women),False,eurogate sportwear ltd
MM2025087X3XGZY,"Southland Myanmar Rubber Co., ltd","15/16, Kanaung Min Thar Gyi Street, Thilawa Industrial Zone, Thanlyin, Yangon",16.6722723,96.29337110000002,,,,Rubber,False,"southland myanmar rubber co., ltd"
